X,Y,OBJECTID,Bridge_Name,Town,Latitude,Longitude,Facility_Carried,Structure_Material,Structure_Type,Type_of_Service,Structure_Length,Bridge_Owner,Structurally_Deficient,Posted,Structure_Category,Bridge_Department_Number,Bridge_Identification_Number__B,Feature_Intersected,Highway_Agency_District,FHWARecord,Year_Built,Year_Reconstructed,BridgeInspectionDate,NHS,Deck_Condition,Superstructure_condition,Substructure_Condition,Culvert_Condition,deckArea,Clearance
-7939083.1827273,5146665.96507827,1317831,,Attleboro,41.904366,-71.317997,ST152 MAIN ST     ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,30.2,DOT,NO,Open,Bridge (NBI),A16029,3VM,RR    AMTRAK/MBTA,5,True,1966,0,2020/10/06 00:00:00+00,False,7,6,6,N,5623.71249918,5.6599998
-7936185.64429384,5160365.38898547,1317832,Women Veterans Memorial Bridge,North Attleboro,41.99589197,-71.29196797,ST152 F J KELLY BL,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,136.2,DOT,NO,Open,Bridge (NBI),N16046,3VN,I  95 ,5,True,1959,2004,2020/11/10 00:00:00+00,False,8,6,8,N,26828.61469939,4.77
-7909517.38097201,5143503.81496564,1317833,JAMES.V.DUFFY       ,Taunton,41.88322097,-71.05240297,HWY   HART ST     ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,50.6,DOT,NO,Open,Bridge (NBI),T01048,3WY,ST 24 ,5,True,1951,0,2021/03/02 00:00:00+00,False,6,5,6,N,8060.87691672,4.4099998
-7908152.04711417,5147492.67485334,1317834,                    ,Raynham,41.90989297,-71.04013797,HWY   ORCHARD ST  ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,58.1,DOT,NO,Open,Bridge (NBI),R02016,3X0,ST 24 ,5,True,1952,0,2021/09/20 00:00:00+00,False,6,5,6,N,7567.13640388,4.5700002
-7903546.97928598,5109460.48110283,1317835,WAYNE J. SYLVIA        ,Dartmouth,41.65513297,-70.99876997,HWY   HIXVILLE RD ,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,79.9,DOT,NO,Open,Bridge (NBI),D04015,3X1,I 195 ,5,True,1966,0,2021/11/30 00:00:00+00,False,6,6,7,N,10836.45944748,4.4099998
-7913059.01419786,5127884.0003389,1317836,                    ,Freetown,41.77866997,-71.084218,HWY   COPICUT RD  ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,32.3,DOT,NO,Open,Bridge (NBI),F09013,3X2,ST 24 ,5,True,1951,0,2020/11/24 00:00:00+00,False,6,6,7,N,4033.0218313,4.6900001
-7907795.15512721,5109770.5391277,1317837,Charles A. Christie ,Dartmouth,41.657214,-71.03693197,HWY   REED RD     ,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,78.6,DOT,NO,Open,Bridge (NBI),D04013,3X3,I 195                   ,5,True,1965,0,2021/09/28 00:00:00+00,False,6,5,6,N,12690.65006226,4.3899999
-7905808.43981293,5138207.0027382,1317838,PFC Edward J. Dull      ,Taunton,41.84778597,-71.019085,HWY   HOLLOWAY ST ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,50.9,DOT,NO,Open,Bridge (NBI),T01051,3YC,ST140 NB                ,5,True,1959,2012,2020/10/28 00:00:00+00,False,7,7,7,N,6903.32658001,4.6900001
-7905826.91585723,5138193.85644651,1317839,EDWARD J. DULL      ,Taunton,41.847698,-71.01925097,HWY   HOLLOWAY ST ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,29,DOT,NO,Open,Bridge (NBI),T01057,3YD,ST140 SB                ,5,True,1970,2012,2020/10/28 00:00:00+00,False,7,7,7,N,3933.13286747,4.4200001
-7909180.08583016,5141208.94573567,1317840,                    ,Taunton,41.867871,-71.049373,HWY   COUNTY ST,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,100.6,DOT,NO,Open,Bridge (NBI),T01062,3YE,COMB  ST140&STEVEN STEXT,5,True,1991,0,2022/01/21 00:00:00+00,False,6,6,6,N,22090.12752034,4.6700001
-7917426.30296754,5155356.38375635,1317841,HON. RUDOLPH H. DESILVA      ,Taunton,41.962442,-71.12345,HWY   BAY ST      ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,74.4,DOT,NO,Open,Bridge (NBI),T01058,3YF,I 495         ,5,True,1980,0,2020/12/15 00:00:00+00,False,5,6,6,N,22583.54658191,4.9000001
-7909032.584208,5140748.53832059,1317842,                    ,Taunton,41.86479097,-71.04804797,HWY   GAL MALL DR ,"Aluminum, Wrought Iron, or Cast Iron",Culvert (includes frame culverts),Highway,9.3,DOT,NO,Open,Bridge (NBI),T01063,3YG,WATER COTLEY RIVER      ,5,True,1991,0,2022/01/24 00:00:00+00,False,N,N,N,8,1399.12159372,0
-7913083.72791901,5145679.89796862,1317843,Fernand Medeiros POW Bridge,Taunton,41.897773,-71.08444,ST140 SUMMER ST   ,Prestressed concrete,Slab,Highway-pedestrian,9.1,DOT,NO,Open,Bridge (NBI),T01009,40V,RR    MACRR   ,5,True,1850,2005,2022/01/12 00:00:00+00,False,8,8,7,N,1322.34645322,5.0999999
-7908670.68775388,5143021.32682414,1317844,P.F.C. DAVID A. FRANCIS                    ,Taunton,41.879994,-71.044797,HWY   STEVENS ST  ,Prestressed concrete,Slab,Highway-pedestrian,30.2,DOT,NO,Open,Bridge (NBI),T01001,40W,RR    MBTA/CSX,5,True,1995,0,2022/01/24 00:00:00+00,False,6,5,6,N,3608.27817047,6.04
-7932596.48405066,5183435.72174809,1317845,SPEC 5 RICHARD C AUDETTE                   ,Walpole,42.149728,-71.259726,ST 27 ELM ST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,26.5,DOT,NO,Open,Bridge (NBI),W03015,40X,RR    MACRR/CSX,5,True,1960,0,2022/02/28 00:00:00+00,True,6,6,6,N,4506.84929285,5.7399998
-7894025.60212596,5146988.74166752,1317846,PFC WILLIAM F. HITCHCOCK,Middleborough,41.90652397,-70.913238,HWY   NEMASKET ST ,Concrete continuous,Tee Beam,Highway,25.7,MUN,NO,Open,Bridge (NBI),M18012,427,WATER NEMASKET RIVER    ,5,True,2004,0,2020/06/03 00:00:00+00,False,7,8,8,N,2849.31483815,0
-7893058.12111499,5144573.10099341,1317847,                    ,Middleborough,41.89037197,-70.90454697,HWY   WAREHAM ST,Concrete,Culvert (includes frame culverts),Highway-pedestrian,7.6,MUN,NO,Open,Bridge (NBI),M18026,428,WATER NEMASKET RIVER    ,5,True,1964,0,2020/06/04 00:00:00+00,False,N,N,N,7,1079.83547913,0
-7895148.92463009,5151047.74617545,1317848,                    ,Middleborough,41.933655,-70.92332897,HWY   MURDOCK ST  ,Concrete,Tee Beam,Highway,10.7,MUN,NO,Open,Bridge (NBI),M18008,429,WATER NEMASKET RIVER    ,5,True,1912,0,2020/09/17 00:00:00+00,False,7,7,6,N,921.39073195,0
-7866244.03334862,5154179.6088056,1317849,                   ,Plymouth,41.95458097,-70.663672,HWY   MARKET ST   ,Prestressed concrete,Slab,Highway-pedestrian,10.1,MUN,NO,Open,Bridge (NBI),P13008,42A,WATER TOWN BROOK        ,5,True,1964,0,2022/01/24 00:00:00+00,False,6,6,7,N,1587.24623053,0
-7883671.66195643,5152585.55969473,1317850,,Plympton,41.94393097,-70.820227,HWY   PARSONAGE RD,Steel,Culvert (includes frame culverts),Highway,8.6,MUN,NO,Open,Bridge (NBI),P14004,42B,WATER WINNETUXET RIVER  ,5,True,1973,0,2021/08/23 00:00:00+00,False,N,N,N,6,675.75834611,0
-7882202.5760491,5177263.44624687,1317851,                   ,Hanover,42.10860697,-70.80702997,HWY   WASHNGTON ST,Masonry,Arch - Deck,Highway-pedestrian,12.2,MUN,NO,Posted For Load,Bridge (NBI),H06001,43M,WATER NORTH RIVER       ,5,True,1904,0,2020/08/25 00:00:00+00,False,N,6,6,N,1825.34392902,0
-7883989.14624607,5176051.70695658,1317852,,Hanover,42.10053097,-70.823079,HWY   W ELM ST,Masonry,Arch - Deck,Highway,10.1,MUN,NO,Open,Bridge (NBI),H06002,43N,WATER INDIAN HEAD RIVER ,5,True,1894,1930,2020/10/06 00:00:00+00,False,N,7,7,N,1174.12734861,0
-7803186.97442405,5117662.63636324,1317853,                   ,Harwich,41.71016097,-70.097221,HWY   AZALEA DR,Prestressed concrete,Slab,Highway-pedestrian,9.4,MUN,NO,Open,Bridge (NBI),H10019,43P,WATER HERRING RIVER     ,5,True,1974,0,2020/05/24 00:00:00+00,False,5,5,7,N,991.57140593,0
-7805281.33664629,5113041.84471976,1317854,                  ,Harwich,41.679166,-70.11603497,HWY   BELLS NCK RD,Wood or Timber,Stringer/Multi-beam or Girder,Highway,18,MUN,NO,Posted For Load,Bridge (NBI),H10011,43Q,WATER HERRING RIVER     ,5,True,1986,0,2020/08/20 00:00:00+00,False,7,7,7,N,1472.50292608,0
-7878636.01042521,5121247.50572605,1317855,                    ,Marion,41.734197,-70.774991,HWY   COUNTY RD   ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,8.8,MUN,NO,Posted For Load,Bridge (NBI),M05002,43R,WATER SIPPICAN RIVER    ,5,True,1938,0,2021/07/20 00:00:00+00,False,6,5,6,N,1146.14120757,0
-7905418.93118629,5172995.43979622,1317856,,Brockton,42.080157,-71.01558597,HWY   PERKINS ST  ,Concrete,Slab,Highway-pedestrian,7,MUN,NO,Open,Bridge (NBI),B25064,453,WATER SALISBURY BROOK   ,5,True,1914,0,2020/05/05 00:00:00+00,False,5,5,6,N,994.58532281,0
-7908517.95566903,5175742.19392512,1317857,,Brockton,42.09846797,-71.04342497,HWY   DW FIELD PK ,Masonry,Culvert (includes frame culverts),Highway,7.9,MUN,NO,Open,Bridge (NBI),B25065,456,WATER PORTER POND       ,5,True,1940,0,2021/12/02 00:00:00+00,False,N,N,N,7,1050.42847672,0
-7858513.66716772,5124609.57652522,1317858,JAMES J. COUGHLIN ,Bourne,41.756731,-70.59422897,HWY   BOURNE CR CN,Steel continuous,Stringer/Multi-beam or Girder,Overpass structure at an interchange or second level of a multilevel interchange,82.6,DOT,NO,Open,Bridge (NBI),B17026,457,ST 25 ,5,True,1985,0,2020/11/17 00:00:00+00,True,6,6,6,N,15470.32223746,5.02
-7829788.55325855,5114349.65892747,1317859,US Navy Seal Kevin A. Houston,Barnstable,41.68793997,-70.33618697,US  6 WB/MD CP HWY,Steel,Stringer/Multi-beam or Girder,Highway,49.6,DOT,NO,Open,Bridge (NBI),B01019,46G,ST132 IYANNOUGH RD,5,True,1966,0,2021/02/04 00:00:00+00,True,7,6,7,N,7474.45909426,4.4899998
-7829742.2443029,5114312.69053138,1317860,U.S. Navy Seal Kevin A. Houston Vetrans Mem. Bridge,Barnstable,41.68769197,-70.33577097,US  6 EB/MD CP HWY,Steel,Stringer/Multi-beam or Girder,Highway,51.8,DOT,NO,Open,Bridge (NBI),B01019,46H,ST132 IYANNOUGH RD      ,5,True,1966,0,2021/02/04 00:00:00+00,True,7,6,7,N,7510.47529492,4.52
-7826524.10810345,5114384.3916016,1317861,LOUIS KARRAS MEMORIAL BRIDGE,Barnstable,41.68817297,-70.30686197,US  6 EB/MD CP HWY,Concrete continuous,Tee Beam,Highway,40.5,DOT,NO,Open,Bridge (NBI),B01015,46J,HWY   PHINNEYS LN      ,5,True,1966,0,2020/09/25 00:00:00+00,True,7,7,7,N,5710.79267333,4.6700001
-7826504.07057349,5114448.19237798,1317862,LOUIS KARRAS MEMORIAL BRIDGE,Barnstable,41.68860097,-70.30668197,US  6 WB/MD CP HWY,Concrete continuous,Tee Beam,Highway,40.2,DOT,NO,Open,Bridge (NBI),B01015,46K,HWY   PHINNEYS LN      ,5,True,1953,0,2020/09/25 00:00:00+00,True,6,7,6,N,5928.11617218,4.6700001
-7823650.842958,5114346.67775716,1317863,,Barnstable,41.68791997,-70.281051,US  6 WB/MD CP HWY,Concrete continuous,Tee Beam,Highway,40.2,DOT,NO,Open,Bridge (NBI),B01018,46L,HWY   MARY DUNN RD      ,5,True,1953,0,2020/05/06 00:00:00+00,True,7,7,6,N,5928.11617218,4.7399998
-7900620.28287773,5160547.53136609,1317864,Lance Corporal Kevin Preach                    ,Bridgewater,41.99710797,-70.972479,ST 18 BROAD ST    ,Concrete,Tee Beam,Highway-pedestrian,9.1,DOT,NO,Open,Bridge (NBI),B23008,47W,WATER TOWN RIVER        ,5,True,1926,0,2021/05/03 00:00:00+00,True,5,5,6,N,1980.31508132,0
-7878714.48765218,5119789.29063552,1317865,FRANCIS T. TWOMEY     ,Marion,41.72442097,-70.77569597,ST105 FRONT ST,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,71.6,DOT,NO,Open,Bridge (NBI),M05006,47X,I 195 ,5,True,1971,0,2020/11/13 00:00:00+00,False,5,5,7,N,22966.73897272,4.4899998
-7878135.07260831,5120726.45630928,1317866,CLIFTON D. GIBBS    ,Marion,41.730704,-70.770491,I 195 EB          ,Prestressed concrete,Box Beam or Girders - Single or Spread,Highway,25.9,DOT,NO,Open,Bridge (NBI),M05007,47Y,HWY   POINT RD          ,5,True,1971,0,2020/12/10 00:00:00+00,True,7,5,7,N,3847.23686232,4.4899998
-7878186.61346931,5120735.10368501,1317867,CLIFTON D. GIBBS    ,Marion,41.73076197,-70.770954,I 195 WB          ,Prestressed concrete,Box Beam or Girders - Single or Spread,Highway,26.3,DOT,NO,Open,Bridge (NBI),M05007,480,HWY   POINT RD          ,5,True,1971,0,2020/12/10 00:00:00+00,True,7,5,7,N,3906.65349929,4.4699998
-7885370.50436051,5111261.50233315,1317868,JOHN RAPHAEL,Mattapoisett,41.66722,-70.83548797,HWY   ACUSHNET RD ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,66.1,DOT,NO,Open,Bridge (NBI),M09008,481,I 195 ,5,True,1972,0,2021/05/21 00:00:00+00,False,7,5,6,N,8964.83016115,4.4099998
-7891828.26772269,5185859.58760001,1317869,D R DUNN,Rockland,42.165869,-70.893499,ST  3 SB PLGRM HWY,Steel,Stringer/Multi-beam or Girder,Highway,49.4,DOT,NO,Open,Bridge (NBI),R08004,49G,ST228 HINGHAM ST        ,5,True,1960,2007,2021/12/16 00:00:00+00,True,7,6,6,N,7885.66262077,4.3699999
-7860745.51161675,5107681.99986499,1317870,,Falmouth,41.64319497,-70.61427797,ST 28 A/FALMTH HWY,Concrete,Frame (except frame culverts),Highway-pedestrian,10.7,DOT,NO,Open,Bridge (NBI),F03025,49H,RR    MACRR (OTIS SPURR),5,True,1941,0,2020/09/16 00:00:00+00,False,7,7,7,N,1773.67715901,5.46
-7894346.42680593,5187814.77267265,1317871,BENJAMIN LINCOLN,Hingham,42.17888597,-70.91612,HWY   DERBY ST,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,67.4,DOT,NO,Open,Bridge (NBI),H15012,49J,ST  3 PILGRIM HWY       ,5,True,1958,0,2021/11/22 00:00:00+00,False,6,5,6,N,11897.99637491,4.3600001
-7892343.56505189,5167360.09539372,1317872,                    ,Hanson,42.04257297,-70.898128,ST 27 MAIN ST ,Masonry,Arch - Deck,Highway-pedestrian,7.9,DOT,NO,Posted For Load,Bridge (NBI),H07001,49K,WATER POOR MEADOW BROOK ,5,True,1850,1937,2020/08/17 00:00:00+00,True,N,5,7,N,986.40476337,0
-7904719.84455041,5172976.69174364,1317873,,Brockton,42.080032,-71.00930597,ST 27 CRESCENT ST,Concrete,Slab,Highway-pedestrian,7.3,DOT,NO,Open,Bridge (NBI),B25035,49L,WATER TROUT BROOK       ,5,True,1976,0,2020/10/14 00:00:00+00,True,7,7,6,N,1579.3886192,0
-7871458.90497873,5157383.77778476,1317874,KINGSTON KOREAN  VETERANS ,Kingston,41.97598297,-70.71051797,HWY   SMITHS LN   ,Steel,Stringer/Multi-beam or Girder,Highway,58.8,DOT,NO,Open,Bridge (NBI),K01014,4AW,ST  3 PILGRIM HWY,5,True,1958,0,2021/12/09 00:00:00+00,True,5,6,6,N,8291.22477731,4.4099998
-7893016.15340841,5142357.20716886,1317875,Earl L. Casey       ,Middleborough,41.87555197,-70.90416997,HWY   WOOD ST     ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,66.1,DOT,NO,Open,Bridge (NBI),M18047,4AX,I 495 ,5,True,1958,0,2020/12/28 00:00:00+00,False,7,7,7,N,8822.5312697,4.3899999
-7902549.44672706,5148854.13219693,1317876,Private William L. Sukeforth,Middleborough,41.91899397,-70.98980897,HWY   VERNON ST   ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,118,DOT,NO,Open,Bridge (NBI),M18042,4AY,I 495 ,5,True,1962,0,2021/11/23 00:00:00+00,False,7,6,7,N,16130.79615541,4.4099998
-7885231.24980277,5182805.71921303,1317877,HOWARD C MAYBURY JR.,Norwell,42.145532,-70.834237,HWY   SOUTH ST    ,Prestressed concrete,Stringer/Multi-beam or Girder,Highway-pedestrian,77.7,DOT,NO,Open,Bridge (NBI),N24010,4B0,ST  3          ,5,True,1961,0,2021/10/21 00:00:00+00,False,5,6,5,N,10788.98991472,4.54
-7792759.22636737,5128911.53879471,1317878,,Orleans,41.785553,-70.00354697,HWY   WEST RD     ,Steel continuous,Stringer/Multi-beam or Girder,Highway-pedestrian,49.4,DOT,NO,Open,Bridge (NBI),O04004,4B1,US  6 MID CAPE HWY      ,5,True,1958,1986,2020/10/19 00:00:00+00,False,7,7,7,N,6540.36751419,4.4899998
-7905156.4396731,5170526.26890955,1317879,,Brockton,42.063692,-71.01322797,HWY   PERKINS AVE ,Prestressed concrete,Box Beam or Girders - Multiple,Highway-pedestrian,19.2,DOT,NO,Open,Bridge (NBI),B25017,4CB,RR    MBTA/CSX,5,True,1895,1999,2021/01/04 00:00:00+00,False,8,8,6,N,3244.673326,5.71
-7905329.65592155,5171230.43426172,1317880,,Brockton,42.06838797,-71.014784,HWY   E NILSSON ST,Prestressed concrete,Slab,Highway-pedestrian,16.5,DOT,NO,Open,Bridge (NBI),B25016,4CC,RR    MBTA/CSX,5,True,1995,0,2021/01/04 00:00:00+00,False,5,5,7,N,2433.18195044,5.5799999
-7905419.49084422,5171653.77085594,1317881,,Brockton,42.07121097,-71.015591,HWY   GROVE ST    ,Prestressed concrete,Slab,Highway-pedestrian,15.8,DOT,NO,Open,Bridge (NBI),B25015,4CD,RR    MBTA/CSX,5,True,1977,0,2021/01/04 00:00:00+00,False,7,7,6,N,2568.053748,5.5599999
-7905560.31016606,5175604.77393568,1317882,,Brockton,42.097552,-71.016856,HWY   E BATTLES ST,Prestressed concrete,Slab,Highway-pedestrian,15.8,DOT,NO,Open,Bridge (NBI),B25014,4CE,RR    MBTA/CSX,5,True,1980,0,2021/01/04 00:00:00+00,False,5,5,7,N,2329.95604951,5.4099998
-7906018.05311322,5176739.92974431,1317883,,Brockton,42.10511797,-71.02096797,HWY   FIELD ST    ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,24,DOT,NO,Open,Bridge (NBI),B25022,4CF,RR    MBTA/CSX,5,True,1894,1997,2021/01/21 00:00:00+00,False,7,8,6,N,3642.50728613,5.6799998
-7904642.58860732,5169730.38801179,1317884,,Brockton,42.05838397,-71.00861197,HWY   PLAIN ST    ,Steel,Stringer/Multi-beam or Girder,Highway-pedestrian,24.4,DOT,NO,Open,Bridge (NBI),B25018,4CG,RR    MBTA/CSX,5,True,1987,0,2021/01/21 00:00:00+00,False,7,7,6,N,4228.49456939,6.2399998
-7917305.29697897,5113404.77406585,1317885,                    ,Fall River,41.681601,-71.122363,I 195 LINE B,Concrete,Frame (except frame culverts),Highway,4.9,DOT,UNKNOWN,Open,Short Span Bridge,F02076,955,OTHER STORM DRAIN       ,5,False,1962,0,2018/06/08 00:00:00+00,True, , , , ,0,0
-7917344.70095496,5113255.27641557,1317886,                    ,Fall River,41.680598,-71.12271697,I 195 EB          ,Concrete,Frame (except frame culverts),Highway,4.9,DOT,UNKNOWN,Open,Short Span Bridge,F02077,956,OTHER STORM DRAIN       ,5,False,1962,0,2018/06/08 00:00:00+00,True,N,N,N, ,0,0
-7918972.86340948,5113103.99237643,1317887,,Fall River,41.679583,-71.137343,ST 24 RAMPS E & F,Concrete,Culvert (includes frame culverts),Highway,3.7,DOT,NO,Open,Short Span Bridge,F02083,957,WATER QUEQUECHAN RIVER  ,5,False,1965,0,2022/02/08 00:00:00+00,True,N,N,N,6,0,0
-7916923.24832532,5113283.44676102,1317888,                    ,Fall River,41.680787,-71.118931,ST 24 NB ON-RAMP ,Concrete,Other,,2.4,DOT,NO,Open,Culvert,F02022,958,WATER WATUPPA POND      ,5,False,1961,0,,False,?,?,?,?,0,0
-7918611.62820687,5105520.94308863,1317889,,Fall River,41.628686,-71.13409797,ST177 AMERICAN L H,Concrete,Culvert (includes frame culverts),Highway,3,DOT,NO,Open,Short Span Bridge,F02038,959,WATER STONY BROOK      ,5,False,1938,0,2022/01/13 00:00:00+00,False,N,N,N,6,645.10806125,0
-7917141.19956765,5113965.65553247,1317890,                    ,Fall River,41.68536389,-71.12088889,ST 24 @ STA 91    ,Concrete,Slab,Highway,11.8,DOT,NO,Open,Bridge (NBI),F02046,95A,WATER INTERCEPTOR DRAIN,5,True,1955,0,2022/01/25 00:00:00+00,True,6,6,6,N,19782.4527654,0
-7941722.00924367,5151946.96895739,1317891,                    ,North Attleboro,41.939664,-71.34170197,HWY   OLD POST RD ,Masonry,Slab,Highway,5.2,MUN,YES,Posted For Load,Short Span Bridge,N16002,96U,WATER SEVEN MILE RIVER  ,5,False,1850,1900,2021/11/24 00:00:00+00,False,4,4,4,N,442.18142864,0
-7941739.72467612,5153668.53721565,1317892,                    ,North Attleboro,41.95116667,-71.34186111,HWY   DRAPER AVE  ,Concrete,Slab,Highway,4.9,MUN,NO,Open,Short Span Bridge,N16001,96V,WATER SEVEN MILE RIVER  ,5,False,1930,0,2021/10/05 00:00:00+00,False,6,6,6,N,495.78570297,0
-7939122.14492171,5156629.87448905,1317893,                    ,North Attleboro,41.970948,-71.318347,HWY   MT HOPE ST  ,Prestressed concrete,Slab,Highway-pedestrian,6.4,MUN,NO,Open,Short Span Bridge,N16012,96W,WATER TEN MILE RIVER    ,5,False,1850,1999,2021/10/06 00:00:00+00,False,7,7,7,N,923.80186232,0
-7940614.15770577,5160053.69430659,1317894,                    ,North Attleboro,41.993811,-71.33174997,HWY   BROAD ST    ,Masonry,Slab,Highway,4.4,MUN,YES,Posted For Load,Short Span Bridge,N16020,96Y,WATER TEN MILE RIVER    ,5,False,1850,1900,2021/10/18 00:00:00+00,False,4,4,5,N,608.32237005,0
-7940614.15770577,5160053.69430659,1317895,                    ,North Attleboro,41.993811,-71.33174997,HWY   BROAD ST    ,Masonry,Slab,Highway-pedestrian,4.5,MUN,NO,Posted For Load,Short Span Bridge,N16019,970,WATER TEN MILE RIVER    ,5,False,1850,1900,2021/11/10 00:00:00+00,False,5,5,6,N,501.81350378,0
-7942583.89832835,5168206.92817195,1317896,                    ,Wrentham,42.04822222,-71.34944444,ST121 WEST ST,-,-,,3,DOT,NO,Open,Culvert,W46001,98D,WATER BENNETT BROOK     ,5,False,1850,1900,,False,?,?,?,?,0,0
-7909587.18162578,5149618.49804508,1317897,                    ,Raynham,41.924103,-71.05303,ST104 N MAIN ST,Concrete,Culvert (includes frame culverts),Highway-pedestrian,4.6,DOT,NO,Open,Short Span Bridge,R02005,98E,WATER JOHNSON POND OTLT ,5,False,1988,0,2020/06/22 00:00:00+00,False,N,N,N,6,954.72440974,0
-7909391.92705533,5146901.39349629,1317898,,Raynham,41.90594,-71.051276,US 44 CAPE HWY    ,Concrete,Slab,Highway-pedestrian,4.9,DOT,NO,Open,Short Span Bridge,R02011,98F,WATER DAM LOT BROOK     ,5,False,1932,2002,2020/06/26 00:00:00+00,True,6,6,6,N,1165.35440745,0
-7910219.36210828,5147067.72138287,1317899,                    ,Raynham,41.907052,-71.05870897,HWY   SOUTH ST WES,Concrete,Culvert (includes frame culverts),Highway-pedestrian,4.6,MUN,NO,Open,Short Span Bridge,R02008,98G,WATER FORGE RIVER       ,5,False,1997,0,2021/02/17 00:00:00+00,False,N,N,N,7,444.64828354,0
-7908998.30124388,5147891.32327235,1317900,                    ,Raynham,41.91255797,-71.04774,HWY   WARREN ST W ,Concrete,Culvert (includes frame culverts),Highway,4.9,MUN,NO,Open,Short Span Bridge,R02021,98H,WATER DAM LOT BROOK     ,5,False,1956,0,2020/11/04 00:00:00+00,False,N,N,N,8,401.45513789,0
-7908814.6242727,5151419.4525851,1317901,                    ,Raynham,41.93613897,-71.04609,HWY   WHITE ST    ,Concrete,Slab,Highway,4.6,MUN,NO,Posted For Load,Short Span Bridge,R02022,98J,WATER E BR FORGE RIVER  ,5,False,1955,0,2021/01/05 00:00:00+00,False,7,7,7,N,455.52866917,0
-7934567.72829409,5136042.78682048,1317902,                    ,Rehoboth,41.833302,-71.277434,HWY   WILMARTH BRG,Concrete,Culvert (includes frame culverts),Highway-pedestrian,1.8,MUN,NO,Open,Culvert,R04023,ACR,WATER PALMER RIVER,5,False,1995,0,,False,N,N,N,_,0,0
